edition,report_type,measure_name,state_name,rank,value,score,lower_CI,upper_CI,source
2022,2022 Senior,Behavioral Health - Senior,Oregon,49.0,-0.867,-0.867,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Pennsylvania,15.0,0.33,0.33,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Rhode Island,11.0,0.473,0.473,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,South Carolina,25.0,0.127,0.127,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,South Dakota,6.0,0.567,0.567,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Tennessee,14.0,0.337,0.337,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Texas,18.0,0.293,0.293,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Utah,4.0,0.693,0.693,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Virginia,7.0,0.54,0.54,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Vermont,20.0,0.233,0.233,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Washington,36.0,-0.277,-0.277,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Wisconsin,29.0,-0.01,-0.01,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,West Virginia,30.0,-0.06,-0.06,,,AHR data
2022,2022 Senior,Behavioral Health - Senior,Wyoming,32.0,-0.113,-0.113,,,AHR data
2022,2022 Senior,Behaviors - Senior,Alaska,15.0,0.44,0.44,,,AHR data
2022,2022 Senior,Behaviors - Senior,Alabama,48.0,-1.278,-1.278,,,AHR data
2022,2022 Senior,Behaviors - Senior,Arkansas,41.0,-0.692,-0.692,,,AHR data
2022,2022 Senior,Behaviors - Senior,Arizona,9.0,0.598,0.598,,,AHR data
2022,2022 Senior,Behaviors - Senior,California,11.0,0.554,0.554,,,AHR data
2022,2022 Senior,Behaviors - Senior,Colorado,1.0,1.224,1.224,,,AHR data
2022,2022 Senior,Behaviors - Senior,Connecticut,3.0,1.044,1.044,,,AHR data
2022,2022 Senior,Behaviors - Senior,Delaware,32.0,-0.122,-0.122,,,AHR data
2022,2022 Senior,Behaviors - Senior,Florida,22.0,0.134,0.134,,,AHR data
2022,2022 Senior,Behaviors - Senior,Georgia,39.0,-0.37,-0.37,,,AHR data
2022,2022 Senior,Behaviors - Senior,Hawaii,23.0,0.09,0.09,,,AHR data
2022,2022 Senior,Behaviors - Senior,Iowa,25.0,0.064,0.064,,,AHR data
2022,2022 Senior,Behaviors - Senior,Idaho,14.0,0.484,0.484,,,AHR data
2022,2022 Senior,Behaviors - Senior,Illinois,29.0,-0.052,-0.052,,,AHR data
2022,2022 Senior,Behaviors - Senior,Indiana,33.0,-0.15,-0.15,,,AHR data
2022,2022 Senior,Behaviors - Senior,Kansas,20.0,0.16,0.16,,,AHR data
2022,2022 Senior,Behaviors - Senior,Kentucky,50.0,-1.856,-1.856,,,AHR data
2022,2022 Senior,Behaviors - Senior,Louisiana,45.0,-1.108,-1.108,,,AHR data
2022,2022 Senior,Behaviors - Senior,Massachusetts,26.0,-0.004,-0.004,,,AHR data
2022,2022 Senior,Behaviors - Senior,Maryland,12.0,0.516,0.516,,,AHR data
2022,2022 Senior,Behaviors - Senior,Maine,27.0,-0.01,-0.01,,,AHR data
2022,2022 Senior,Behaviors - Senior,Michigan,30.0,-0.094,-0.094,,,AHR data
2022,2022 Senior,Behaviors - Senior,Minnesota,5.0,0.888,0.888,,,AHR data
2022,2022 Senior,Behaviors - Senior,Missouri,44.0,-0.93,-0.93,,,AHR data
2022,2022 Senior,Behaviors - Senior,Mississippi,47.0,-1.198,-1.198,,,AHR data
2022,2022 Senior,Behaviors - Senior,Montana,10.0,0.578,0.578,,,AHR data
2022,2022 Senior,Behaviors - Senior,North Carolina,38.0,-0.346,-0.346,,,AHR data
2022,2022 Senior,Behaviors - Senior,North Dakota,36.0,-0.274,-0.274,,,AHR data
2022,2022 Senior,Behaviors - Senior,Nebraska,13.0,0.504,0.504,,,AHR data
2022,2022 Senior,Behaviors - Senior,New Hampshire,7.0,0.726,0.726,,,AHR data
2022,2022 Senior,Behaviors - Senior,New Jersey,28.0,-0.036,-0.036,,,AHR data
2022,2022 Senior,Behaviors - Senior,New Mexico,35.0,-0.214,-0.214,,,AHR data
2022,2022 Senior,Behaviors - Senior,Nevada,43.0,-0.864,-0.864,,,AHR data
2022,2022 Senior,Behaviors - Senior,New York,17.0,0.28,0.28,,,AHR data
2022,2022 Senior,Behaviors - Senior,Ohio,42.0,-0.744,-0.744,,,AHR data
2022,2022 Senior,Behaviors - Senior,Oklahoma,46.0,-1.124,-1.124,,,AHR data
2022,2022 Senior,Behaviors - Senior,Oregon,8.0,0.672,0.672,,,AHR data
2022,2022 Senior,Behaviors - Senior,Pennsylvania,40.0,-0.554,-0.554,,,AHR data
2022,2022 Senior,Behaviors - Senior,Rhode Island,18.0,0.264,0.264,,,AHR data
2022,2022 Senior,Behaviors - Senior,South Carolina,34.0,-0.164,-0.164,,,AHR data
2022,2022 Senior,Behaviors - Senior,South Dakota,21.0,0.156,0.156,,,AHR data
2022,2022 Senior,Behaviors - Senior,Tennessee,36.0,-0.274,-0.274,,,AHR data
2022,2022 Senior,Behaviors - Senior,Texas,24.0,0.08,0.08,,,AHR data
2022,2022 Senior,Behaviors - Senior,Utah,4.0,0.928,0.928,,,AHR data
2022,2022 Senior,Behaviors - Senior,Virginia,19.0,0.174,0.174,,,AHR data
2022,2022 Senior,Behaviors - Senior,Vermont,2.0,1.202,1.202,,,AHR data
2022,2022 Senior,Behaviors - Senior,Washington,6.0,0.868,0.868,,,AHR data
2022,2022 Senior,Behaviors - Senior,Wisconsin,16.0,0.416,0.416,,,AHR data
2022,2022 Senior,Behaviors - Senior,West Virginia,49.0,-1.71,-1.71,,,AHR data
2022,2022 Senior,Behaviors - Senior,Wyoming,31.0,-0.102,-0.102,,,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Alabama,12.0,79.2,0.78,82.5,75.9,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Alaska,40.0,74.0,-0.45,78.7,69.4,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Arizona,43.0,72.6,-0.78,75.7,69.6,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Arkansas,44.0,72.2,-0.87,75.4,69.0,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,California,49.0,65.5,-2.0,70.7,60.3,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Colorado,30.0,76.6,0.16,79.1,74.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Connecticut,16.0,78.8,0.68,82.6,75.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Delaware,25.0,77.5,0.38,81.7,73.4,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Florida,5.0,80.4,1.06,83.4,77.4,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Georgia,33.0,76.0,0.02,79.2,72.8,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Hawaii,5.0,80.4,1.06,83.0,77.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Idaho,31.0,76.5,0.14,79.9,73.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Illinois,48.0,67.2,-2.0,72.3,62.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Indiana,37.0,74.5,-0.33,77.0,72.0,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Iowa,21.0,78.2,0.54,80.5,76.0,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Kansas,38.0,74.4,-0.35,76.6,72.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Kentucky,18.0,78.4,0.59,82.1,74.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Louisiana,18.0,78.4,0.59,81.9,74.9,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Maine,3.0,81.4,1.29,83.6,79.3,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Maryland,10.0,79.5,0.85,81.7,77.4,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Massachusetts,1.0,84.2,1.95,87.0,81.3,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Michigan,17.0,78.5,0.61,81.3,75.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Minnesota,8.0,80.0,0.96,81.8,78.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Mississippi,36.0,74.7,-0.28,77.7,71.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Missouri,29.0,76.8,0.21,79.4,74.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Montana,38.0,74.4,-0.35,77.1,71.6,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Nebraska,42.0,73.7,-0.52,75.9,71.5,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Nevada,24.0,77.7,0.42,83.0,72.3,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,New Hampshire,4.0,81.3,1.27,84.0,78.6,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,New Jersey,40.0,74.0,-0.45,76.9,71.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,New Mexico,45.0,71.7,-0.99,75.2,68.2,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,New York,14.0,79.0,0.73,81.4,76.6,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,North Carolina,5.0,80.4,1.06,83.6,77.3,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,North Dakota,32.0,76.2,0.07,79.4,73.0,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Ohio,28.0,77.0,0.26,79.2,74.8,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Oklahoma,46.0,71.5,-1.03,74.8,68.1,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Oregon,25.0,77.5,0.38,81.0,74.0,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Pennsylvania,23.0,78.0,0.49,81.5,74.5,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Rhode Island,2.0,82.8,1.62,85.9,79.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,South Carolina,20.0,78.3,0.56,81.9,74.8,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,South Dakota,9.0,79.7,0.89,83.6,75.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Tennessee,21.0,78.2,0.54,81.8,74.5,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Texas,27.0,77.3,0.33,81.2,73.5,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Utah,34.0,75.4,-0.12,78.0,72.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Vermont,12.0,79.2,0.78,82.2,76.2,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Virginia,11.0,79.3,0.8,81.8,76.7,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Washington,14.0,79.0,0.73,81.2,76.9,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,West Virginia,35.0,75.0,-0.21,77.7,72.2,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Wisconsin,47.0,68.3,-1.79,72.1,64.6,AHR data
2022,2022 Senior,Cancer Screenings - Ages 65-75,Wyoming,50.0,62.4,-2.0,66.2,58.6,AHR data
2022,2022 Senior,Clinical Care - Senior,Alaska,42.0,-0.384,-0.384,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Alabama,36.0,-0.253,-0.253,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Arkansas,34.0,-0.181,-0.181,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Arizona,30.0,-0.027,-0.027,,,AHR data
2022,2022 Senior,Clinical Care - Senior,California,25.0,0.076,0.076,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Colorado,7.0,0.581,0.581,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Connecticut,6.0,0.599,0.599,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Delaware,21.0,0.205,0.205,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Florida,38.0,-0.307,-0.307,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Georgia,41.0,-0.38,-0.38,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Hawaii,14.0,0.353,0.353,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Iowa,10.0,0.492,0.492,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Idaho,19.0,0.233,0.233,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Illinois,50.0,-0.748,-0.748,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Indiana,27.0,0.02,0.02,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Kansas,22.0,0.18,0.18,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Kentucky,37.0,-0.281,-0.281,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Louisiana,47.0,-0.505,-0.505,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Massachusetts,3.0,0.759,0.759,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Maryland,5.0,0.605,0.605,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Maine,2.0,0.818,0.818,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Michigan,15.0,0.292,0.292,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Minnesota,1.0,0.936,0.936,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Missouri,29.0,0.005,0.005,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Mississippi,49.0,-0.747,-0.747,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Montana,32.0,-0.127,-0.127,,,AHR data
2022,2022 Senior,Clinical Care - Senior,North Carolina,24.0,0.087,0.087,,,AHR data
2022,2022 Senior,Clinical Care - Senior,North Dakota,31.0,-0.113,-0.113,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Nebraska,11.0,0.452,0.452,,,AHR data
2022,2022 Senior,Clinical Care - Senior,New Hampshire,20.0,0.232,0.232,,,AHR data
2022,2022 Senior,Clinical Care - Senior,New Jersey,44.0,-0.399,-0.399,,,AHR data
2022,2022 Senior,Clinical Care - Senior,New Mexico,23.0,0.152,0.152,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Nevada,45.0,-0.435,-0.435,,,AHR data
2022,2022 Senior,Clinical Care - Senior,New York,39.0,-0.311,-0.311,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Ohio,27.0,0.02,0.02,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Oklahoma,43.0,-0.398,-0.398,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Oregon,17.0,0.275,0.275,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Pennsylvania,18.0,0.255,0.255,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Rhode Island,4.0,0.7,0.7,,,AHR data
2022,2022 Senior,Clinical Care - Senior,South Carolina,33.0,-0.148,-0.148,,,AHR data
2022,2022 Senior,Clinical Care - Senior,South Dakota,16.0,0.284,0.284,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Tennessee,40.0,-0.349,-0.349,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Texas,35.0,-0.21,-0.21,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Utah,8.0,0.575,0.575,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Virginia,26.0,0.073,0.073,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Vermont,13.0,0.381,0.381,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Washington,9.0,0.518,0.518,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Wisconsin,12.0,0.396,0.396,,,AHR data
2022,2022 Senior,Clinical Care - Senior,West Virginia,46.0,-0.482,-0.482,,,AHR data
2022,2022 Senior,Clinical Care - Senior,Wyoming,48.0,-0.669,-0.669,,,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Alaska,34.0,8.5,0.16,10.4,6.6,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Alabama,45.0,9.9,1.25,10.6,9.2,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Arkansas,43.0,9.8,1.17,10.8,8.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Arizona,16.0,7.5,-0.62,8.0,7.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,California,41.0,9.2,0.7,9.4,9.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Colorado,8.0,6.7,-1.25,7.3,6.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Connecticut,23.0,7.8,-0.39,8.5,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Delaware,35.0,8.7,0.31,10.2,7.2,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Florida,30.0,8.4,0.08,8.8,8.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Georgia,38.0,9.0,0.55,9.5,8.5,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Hawaii,38.0,9.0,0.55,10.0,8.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Iowa,5.0,6.3,-1.56,6.8,5.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Idaho,11.0,7.1,-0.94,8.1,6.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Illinois,14.0,7.3,-0.78,7.7,6.9,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Indiana,21.0,7.7,-0.47,8.3,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Kansas,15.0,7.4,-0.7,8.1,6.7,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Kentucky,48.0,10.2,1.48,10.9,9.5,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Louisiana,43.0,9.8,1.17,10.6,9.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Massachusetts,21.0,7.7,-0.47,8.3,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Maryland,19.0,7.6,-0.55,8.1,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Maine,26.0,8.0,-0.23,8.8,7.2,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Michigan,28.0,8.1,-0.16,8.5,7.7,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Minnesota,4.0,6.2,-1.64,6.6,5.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Missouri,30.0,8.4,0.08,9.0,7.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Mississippi,49.0,10.5,1.72,11.6,9.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Montana,26.0,8.0,-0.23,9.2,6.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,North Carolina,30.0,8.4,0.08,8.9,7.9,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,North Dakota,13.0,7.2,-0.86,8.4,6.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Nebraska,2.0,5.9,-1.87,6.7,5.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,New Hampshire,9.0,6.8,-1.17,7.9,5.7,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,New Jersey,10.0,6.9,-1.09,7.4,6.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,New Mexico,46.0,10.0,1.33,11.1,8.9,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Nevada,29.0,8.2,-0.08,9.0,7.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,New York,16.0,7.5,-0.62,7.7,7.3,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Ohio,16.0,7.5,-0.62,7.9,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Oklahoma,42.0,9.4,0.86,9.9,8.9,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Oregon,35.0,8.7,0.31,9.4,8.0,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Pennsylvania,23.0,7.8,-0.39,8.2,7.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Rhode Island,23.0,7.8,-0.39,9.2,6.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,South Carolina,30.0,8.4,0.08,9.1,7.7,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,South Dakota,1.0,5.7,-2.0,6.9,4.5,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Tennessee,46.0,10.0,1.33,10.6,9.4,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Texas,38.0,9.0,0.55,9.4,8.6,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Utah,11.0,7.1,-0.94,7.9,6.3,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Virginia,19.0,7.6,-0.55,8.1,7.1,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Vermont,5.0,6.3,-1.56,7.3,5.3,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Washington,37.0,8.9,0.47,9.5,8.3,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Wisconsin,7.0,6.4,-1.48,6.9,5.9,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,West Virginia,50.0,10.9,2.0,12.0,9.8,AHR data
2022,2022 Senior,Cognitive Difficulty - Seniors,Wyoming,3.0,6.0,-1.79,7.5,4.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Alaska,18.0,30.8,0.46,33.8,27.8,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Alabama,43.0,23.2,-1.13,24.2,22.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Arkansas,49.0,20.5,-1.7,21.6,19.4,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Arizona,17.0,31.0,0.5,31.7,30.3,AHR data
2022,2022 Senior,College Graduate - Ages 65+,California,10.0,32.3,0.78,32.7,31.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Colorado,1.0,39.2,2.0,40.2,38.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Connecticut,7.0,34.2,1.17,35.3,33.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Delaware,23.0,29.7,0.23,31.7,27.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Florida,25.0,29.2,0.13,29.7,28.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Georgia,32.0,26.8,-0.38,27.5,26.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Hawaii,14.0,31.8,0.67,33.5,30.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Iowa,41.0,23.6,-1.05,24.6,22.6,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Idaho,27.0,28.0,-0.13,29.5,26.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Illinois,28.0,27.5,-0.23,28.1,26.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Indiana,46.0,21.7,-1.45,22.4,21.0,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Kansas,20.0,30.1,0.31,31.3,28.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Kentucky,48.0,20.8,-1.64,21.5,20.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Louisiana,45.0,22.7,-1.24,23.7,21.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Massachusetts,4.0,35.4,1.43,36.4,34.4,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Maryland,3.0,35.7,1.49,36.7,34.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Maine,13.0,32.0,0.71,33.7,30.3,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Michigan,33.0,25.5,-0.65,26.1,24.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Minnesota,22.0,29.8,0.25,30.5,29.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Missouri,39.0,24.0,-0.96,24.8,23.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Mississippi,47.0,21.6,-1.47,22.8,20.4,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Montana,19.0,30.2,0.34,32.2,28.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,North Carolina,31.0,27.2,-0.29,27.8,26.6,AHR data
2022,2022 Senior,College Graduate - Ages 65+,North Dakota,40.0,23.8,-1.01,26.1,21.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Nebraska,34.0,25.4,-0.67,26.8,24.0,AHR data
2022,2022 Senior,College Graduate - Ages 65+,New Hampshire,5.0,34.7,1.28,36.5,32.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,New Jersey,11.0,32.2,0.76,33.0,31.4,AHR data
2022,2022 Senior,College Graduate - Ages 65+,New Mexico,15.0,31.6,0.63,32.9,30.3,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Nevada,30.0,27.3,-0.27,28.4,26.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,New York,21.0,30.0,0.29,30.5,29.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Ohio,41.0,23.6,-1.05,24.2,23.0,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Oklahoma,37.0,24.8,-0.8,25.5,24.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Oregon,9.0,32.5,0.82,33.5,31.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Pennsylvania,36.0,25.2,-0.71,25.7,24.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Rhode Island,24.0,29.4,0.17,31.5,27.3,AHR data
2022,2022 Senior,College Graduate - Ages 65+,South Carolina,26.0,28.1,-0.1,29.1,27.1,AHR data
2022,2022 Senior,College Graduate - Ages 65+,South Dakota,37.0,24.8,-0.8,26.8,22.8,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Tennessee,44.0,23.1,-1.15,23.9,22.3,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Texas,29.0,27.4,-0.25,27.9,26.9,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Utah,12.0,32.1,0.73,33.5,30.7,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Virginia,8.0,33.2,0.96,34.0,32.4,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Vermont,2.0,35.9,1.53,38.2,33.6,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Washington,6.0,34.4,1.22,35.2,33.6,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Wisconsin,35.0,25.3,-0.69,26.1,24.5,AHR data
2022,2022 Senior,College Graduate - Ages 65+,West Virginia,50.0,17.4,-2.0,18.6,16.2,AHR data
2022,2022 Senior,College Graduate - Ages 65+,Wyoming,16.0,31.2,0.55,34.4,28.0,AHR data
2022,2022 Senior,Community and Family Safety - Senior,Alaska,49.0,-2.0,-2.0,,,AHR data
